refactoring_type,predicted,correct,file_path
Rename Parameter,Change Parameter Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopDoubleGroupingAggregatorFunction.java
Rename Parameter,Change Return Type,False,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/data/AggregateMetricDoubleBlock.java
Rename Method,Move Method,False,libs/logstash-bridge/src/main/java/org/elasticsearch/logstashbridge/StableBridgeAPI.java
Remove Parameter,Remove Parameter,True,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumFloatGroupingAggregatorFunction.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialCentroidCartesianPointSourceValuesAggregatorFunction.java
Rename Variable,Change Variable Type,False,x-pack/plugin/ilm/src/test/java/org/elasticsearch/xpack/cluster/metadata/MetadataMigrateToDataTiersRoutingServiceTests.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentCartesianPointDocValuesGroupingAggregatorFunction.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointDocValuesAggregatorFunction.java
Add Parameter,Add Parameter,True,server/src/main/java/org/elasticsearch/index/codec/vectors/DefaultIVFVectorsWriter.java
Change Return Type,Rename Parameter,False,server/src/main/java/org/elasticsearch/search/vectors/DiversifiedIVFKnnCollectorManager.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxLongAggregatorFunction.java
Modify Parameter Annotation,Modify Parameter Annotation,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/MaxOverTime.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoPointDocValuesAggregatorFunction.java
Rename Parameter,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/LastOverTimeFloatGroupingAggregatorFunction.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesAggregatorFunction.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentCartesianShapeSourceValuesGroupingAggregatorFunction.java
Change Method Access Modifier,Remove Method Modifier,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/vector/AbstractVectorSimilarityFunctionTestCase.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevIntAggregatorFunction.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeDocValuesGroupingAggregatorFunction.java
Change Method Access Modifier,Add Parameter,False,server/src/main/java/org/elasticsearch/search/fetch/subphase/highlight/SearchHighlightContext.java
Remove Parameter,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/LastOverTimeFloatGroupingAggregatorFunction.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesGroupingAggregatorFunction.java
Change Variable Type,Parameterize Variable,False,x-pack/plugin/esql/compute/src/test/java/org/elasticsearch/compute/aggregation/GroupingAggregatorFunctionTestCase.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxBytesRefAggregatorFunction.java
Add Parameter,Add Parameter,True,x-pack/plugin/snapshot-repo-test-kit/src/internalClusterTest/java/org/elasticsearch/repositories/blobstore/testkit/analyze/RepositoryAnalysisFailureIT.java
Remove Method Annotation,Remove Method Annotation,True,x-pack/plugin/sql/qa/jdbc/src/main/java/org/elasticsearch/xpack/sql/qa/jdbc/ResultSetTestCase.java
Rename Attribute,Rename Attribute,True,x-pack/plugin/security/src/main/java/org/elasticsearch/xpack/security/action/saml/TransportSamlAuthenticateAction.java
Add Parameter,Add Parameter,True,test/framework/src/main/java/org/elasticsearch/index/engine/EngineTestCase.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinFloatAggregatorFunction.java
Change Parameter Type,Remove Parameter,False,x-pack/plugin/migrate/src/main/java/org/elasticsearch/system_indices/task/SystemIndexMigrationInfo.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxIpAggregatorFunction.java
Rename Parameter,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeDoubleGroupingAggregatorFunction.java
Pull Up Attribute,Pull Up Attribute,True,server/src/main/java/org/elasticsearch/index/codec/vectors/ES815HnswBitVectorsFormat.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctFloatGroupingAggregatorFunction.java
Change Return Type,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeIntGroupingAggregatorFunction.java
Extract Method,Rename Method,False,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/info/GlobalBuildInfoPlugin.java
Extract Variable,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopBytesRefGroupingAggregatorFunction.java
Rename Parameter,Change Return Type,False,server/src/main/java/org/elasticsearch/index/codec/vectors/DefaultIVFVectorsReader.java
Extract Variable,Change Variable Type,False,x-pack/plugin/mapper-exponential-histogram/src/test/java/org/elasticsearch/xpack/exponentialhistogram/ExponentialHistogramFieldMapperTests.java
Rename Parameter,Change Parameter Type,False,server/src/main/java/org/elasticsearch/search/vectors/IVFKnnSearchStrategy.java
Parameterize Variable,Parameterize Variable,True,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesBytesRefAggregator.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SumIntGroupingAggregatorFunction.java
Rename Variable,Rename Variable,True,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java
Extract Method,Extract Superclass,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizerTests.java
Remove Variable Modifier,Remove Variable Annotation,False,server/src/main/java/org/elasticsearch/snapshots/RestoreService.java
Parameterize Variable,Parameterize Variable,True,x-pack/qa/rolling-upgrade/src/test/java/org/elasticsearch/upgrades/DataStreamsUpgradeIT.java
Rename Parameter,Change Return Type,False,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionLatest.java
Add Parameter,Add Method Modifier,False,x-pack/plugin/enrich/qa/rest-with-security/src/javaRestTest/java/org/elasticsearch/xpack/enrich/EnrichSecurityIT.java
Remove Parameter,Remove Method Annotation,False,x-pack/plugin/esql-core/src/main/java/org/elasticsearch/xpack/esql/core/expression/ReferenceAttribute.java
Rename Method,Pull Up Method,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/parser/StatementParserTests.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxLongAggregatorFunction.java
Change Variable Type,Remove Variable Annotation,False,server/src/main/java/org/elasticsearch/snapshots/RestoreService.java
Pull Up Method,Rename Method,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/expression/function/vector/AbstractVectorSimilarityFunctionTestCase.java
Move Method,Move And Rename Method,False,qa/vector/src/main/java/org/elasticsearch/test/knn/KnnIndexer.java
Extract Method,Extract Method,True,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/history/SnapshotHistoryStore.java
Change Parameter Type,Change Parameter Type,True,server/src/main/java/org/elasticsearch/action/admin/cluster/storedscripts/TransportGetStoredScriptAction.java
Remove Parameter Modifier,Remove Parameter Modifier,True,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java
Rename Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinLongAggregatorFunction.java
Extract Method,Extract Method,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopBooleanAggregatorFunction.java
Rename Variable,Change Return Type,False,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/local/LocalSubstituteSurrogateExpressions.java
Rename Variable,Change Return Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeLongGroupingAggregatorFunction.java
Rename Variable,Add Variable Modifier,False,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/TopFloatGroupingAggregatorFunction.java
Change Parameter Type,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/ValuesDoubleAggregator.java
Change Attribute Type,Change Attribute Type,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/enrich/LookupFromIndexService.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/SampleBytesRefGroupingAggregatorFunction.java
Extract Variable,Extract Variable,True,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java
Rename Variable,Rename Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevFloatAggregatorFunction.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinBytesRefGroupingAggregatorFunction.java
Add Parameter,Add Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateLongGroupingAggregatorFunction.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesGroupingAggregatorFunction.java
Add Parameter,Add Parameter,True,x-pack/plugin/slm/src/main/java/org/elasticsearch/xpack/slm/SnapshotLifecycleTask.java
Rename Attribute,Rename Attribute,True,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/action/EsqlCapabilities.java
Rename Attribute,Inline Method,False,server/src/main/java/org/elasticsearch/index/IndexSettings.java
Extract Method,Extract Method,True,server/src/test/java/org/elasticsearch/transport/RemoteClusterServiceTests.java
Extract Variable,Extract Variable,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MinBytesRefGroupingAggregatorFunction.java
Rename Method,Move Method,False,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/parser/StatementParserTests.java
Rename Parameter,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeIntGroupingAggregatorFunction.java
Extract Variable,Rename Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/CountDistinctBytesRefGroupingAggregatorFunction.java
Parameterize Variable,Change Return Type,False,server/src/test/java/org/elasticsearch/index/IndexSettingProviderTests.java
Add Parameter,Add Parameter,True,server/src/internalClusterTest/java/org/elasticsearch/snapshots/SnapshotsServiceDoubleFinalizationIT.java
Add Parameter,Add Parameter,True,server/src/main/java/org/elasticsearch/ingest/Pipeline.java
Rename Attribute,Rename Attribute,True,server/src/main/java/org/elasticsearch/repositories/RepositoriesStats.java
Rename Variable,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentGeoShapeSourceValuesGroupingAggregatorFunction.java
Rename Parameter,Extract Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeDoubleGroupingAggregatorFunction.java
Extract Method,Extract Method,True,server/src/main/java/org/elasticsearch/index/mapper/KeywordFieldMapper.java
Rename Variable,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/FirstOverTimeDoubleGroupingAggregatorFunction.java
Rename Parameter,Remove Parameter,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateDoubleGroupingAggregatorFunction.java
Rename Variable,Change Return Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/LastOverTimeIntGroupingAggregatorFunction.java
Move And Rename Method,Move Method,False,server/src/main/java/org/elasticsearch/index/mapper/TextParams.java
Rename Parameter,Rename Parameter,True,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/spatial/SpatialExtentCartesianShapeDocValuesGroupingAggregatorFunction.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/MaxLongGroupingAggregatorFunction.java
Rename Parameter,Change Variable Type,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/RateFloatGroupingAggregatorFunction.java
Extract Method,Rename Method,False,server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java
Rename Parameter,Rename Variable,False,x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/StdDevLongGroupingAggregatorFunction.java
Change Attribute Access Modifier,Remove Attribute Modifier,False,x-pack/plugin/ml/src/main/java/org/elasticsearch/xpack/ml/inference/ltr/LearningToRankRescorer.java
